"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Cd52",287.873059776675,-0.523839727672883,0.178212250618175,-2.93941480372876,0.00328832660482924,0.290946296450234,"Cd52"
"Sh3bgrl3",707.786574547318,-0.264846967028248,0.101689154393858,-2.6044760486694,0.00920148520127777,0.434242615178726,"Sh3bgrl3"
"Syf2",190.511998997653,-0.459675993952868,0.142415900335286,-3.22770135125828,0.00124789182626182,0.177341027159634,"Syf2"
"C1qb",9638.41227384179,-0.22334218188475,0.0854711485326645,-2.61307102711267,0.00897326516354962,0.432753887293769,"C1qb"
"Ddost",155.998924406299,-0.298550658239078,0.137311882620576,-2.17425216624582,0.0296862026042943,0.718812358962292,"Ddost"
"Zfp991",19.4449196022278,0.693712520729261,0.345165509137226,2.00979675652779,0.044452704228315,0.819259787684062,"Zfp991"
"Vamp3",89.4658348915705,-0.353995922928058,0.175739886374958,-2.01431746787849,0.0439762131637568,0.818708747004398,"Vamp3"
"Rpl22",1134.28196191026,-0.237010474401334,0.118344710040114,-2.00271287428898,0.045208116122305,0.823671590055264,"Rpl22"
"Tmem88b",5.12950428369525,2.45356656211161,0.778054640177375,3.15346305440998,0.00161345650249999,0.197240720181961,"Tmem88b"
"Akap9",170.217722869312,0.315860773514665,0.135868771135974,2.3247488799215,0.0200853919236303,0.602137611997629,"Akap9"
"Adam22",5.98277222506927,1.41963746975412,0.710899478270647,1.99695950432763,0.045829582266059,0.830999235698286,"Adam22"
"Tomm7",273.085276083768,-0.484477013622629,0.153069874079348,-3.16507096211163,0.00155045132554048,0.191598707826845,"Tomm7"
"Smarcd3",2.89763798039622,1.81349440878578,0.924110899077917,1.96242075555573,0.0497135182659972,0.84991426942274,"Smarcd3"
"Dnajb6",223.032406649039,-0.265439943905521,0.119045954913054,-2.22972669755462,0.0257655923665135,0.679520454301222,"Dnajb6"
"Ost4",246.049761298866,-0.391610395672999,0.144110011912365,-2.71744058914617,0.00657889654165347,0.393021836994463,"Ost4"
"Mrpl33",95.8376834720817,-0.354982967136032,0.170695563553313,-2.07962620554671,0.0375598314326504,0.777286798790534,"Mrpl33"
"Ywhah",822.766403952586,-0.297701125997308,0.120319995020441,-2.47424483309472,0.0133518161043597,0.515150039922355,"Ywhah"
"Lcorl",66.5715821162028,0.470725192749719,0.203690205446129,2.31098589997845,0.0208336337265599,0.614528584501932,"Lcorl"
"Pi4k2b",3.73609322277028,1.80080134575799,0.829524854926866,2.17088292781385,0.0299400231608065,0.721161278210189,"Pi4k2b"
"Arap2",29.4293588023501,0.755939816154107,0.324154949690847,2.33203231008831,0.0196989914818446,0.601705795013201,"Arap2"
"Usp46",25.1324000632222,0.585106897533699,0.294314094962526,1.98803559716771,0.0468077531763143,0.835411845936448,"Usp46"
"Pdgfra",2.69579304893904,2.05374312611118,0.991860715201951,2.07059629909127,0.0383965383175441,0.778061801326212,"Pdgfra"
"Hopx",12.1766557100979,1.23166710810495,0.446886114905279,2.75610959263305,0.00584933947234818,0.387930872744147,"Hopx"
"Rest",73.5437936394404,0.406690591952371,0.184138276105137,2.20861518069259,0.027201418541214,0.688759303775194,"Rest"
"Igfbp7",9.99447174209674,1.54489050294651,0.533107417150778,2.89789722154544,0.00375673677998189,0.298067897950722,"Igfbp7"
"Slc4a4",9.40827299752935,1.94188913860217,0.581261247462105,3.34081989308736,0.000835313910197881,0.140422033937477,"Slc4a4"
"Ankrd17",105.990537357415,0.469457017237856,0.170276581705942,2.75702631879574,0.00583296564386709,0.387930872744147,"Ankrd17"
"Pf4",5.4801402845732,4.05289587839381,1.86134701193708,2.17739940613008,0.0294507799604889,0.716971985804706,"Pf4"
"Anxa3",631.076857069873,-0.239481913564993,0.0978580569462166,-2.44723757080741,0.0143955916212248,0.526249135503875,"Anxa3"
"Mrps18c",73.6708777537205,-0.370742864865359,0.186741380843006,-1.98532785391066,0.0471080070098806,0.836505799829083,"Mrps18c"
"Sparcl1",45.8334578068409,1.76707373891701,0.305151275158004,5.79081223895273,7.00468481434389e-09,7.96362616542757e-05,"Sparcl1"
"Abcg3",8.28209644212017,-1.33621536966889,0.574563711269835,-2.32561740927866,0.0200389699997459,0.602137611997629,"Abcg3"
"Atp5k",190.061279866411,-0.586884457385821,0.177365935991352,-3.3088904817351,0.000936664687030326,0.151044615981903,"Atp5k"
"Cryba4",116.931322878746,-0.352167215399483,0.16369389458963,-2.15137660620967,0.0314464861325027,0.734117250185674,"Cryba4"
"Rpl6",1774.13236690111,-0.20962471783551,0.0942543108142499,-2.22403321423276,0.0261462096437307,0.6817804069715,"Rpl6"
"Arpc3",428.694096485164,-0.252886567551165,0.107600802181161,-2.35022938886082,0.0187618446301066,0.590868176176405,"Arpc3"
"Gm43813",32.6107114866905,0.637289424133925,0.297638181243712,2.14115481243349,0.0322615556973131,0.73789968728059,"Gm43813"
"Tpst1",6.46882749962717,1.50313568086473,0.623679101301398,2.41011070874143,0.0159476804569734,0.554462321453609,"Tpst1"
"Auts2",3.03815945016552,2.09263074672438,0.9601851637093,2.17940333366568,0.0293017187080698,0.715172590267321,"Auts2"
"Lat2",106.737715469976,-0.658866572090198,0.202586293232835,-3.2522761613144,0.00114484729226431,0.169035959295493,"Lat2"
"Bcl7b",69.5356516371756,-0.560982186848394,0.196296479462059,-2.85783111539106,0.00426547347002747,0.319040578162778,"Bcl7b"
"Hspb1",5.96768683065332,1.26603596232096,0.611640999539262,2.06990042079364,0.0384616705378952,0.778061801326212,"Hspb1"
"Trim56",62.7860934117773,0.420018619027837,0.205245350951866,2.04642208498228,0.0407148610409279,0.795388708928022,"Trim56"
"Gigyf1",63.9966377965601,0.455791893209091,0.197359326716423,2.30945200711998,0.0209185119361639,0.614528584501932,"Gigyf1"
"Tsc22d4",456.400889023052,-0.245949943131257,0.115211474663526,-2.1347695084153,0.0327798421027707,0.740831147738951,"Tsc22d4"
