"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Timp3",8.88335539217297,1.37108225734755,0.53118331988891,2.58118469840939,0.00984618879058326,0.999789643489582,"Timp3"
"Hsp90b1",1573.62155801347,-0.232852635466197,0.0921651280235604,-2.52647221850191,0.0115214500468142,0.999789643489582,"Hsp90b1"
"Gm48882",1.45273354523302,-2.59455924482152,1.28769713856838,-2.01488313292834,0.0439168957082936,0.999789643489582,"Gm48882"
"Ptprb",2.08697442787678,2.50220318413271,1.20079968468479,2.08378068053002,0.0371801214439325,0.999789643489582,"Ptprb"
"Kif5a",36.6358930889413,4.13244683549858,0.403004014035365,10.2541083750494,1.13417874318353e-24,1.87649873059715e-20,"Kif5a"
"Ptges3",246.712573179448,-0.307363962784686,0.134132009373439,-2.29150345410056,0.0219343123278758,0.999789643489582,"Ptges3"
"Atp5b",354.041101305294,0.273551579515436,0.104939714880022,2.60674978799197,0.00914061269668779,0.988440765141827,"Atp5b"
"Rdh5",11.6479860521054,0.920816822095926,0.448351946977453,2.05378124998358,0.039996868481739,0.999789643489582,"Rdh5"
"Purb",311.857444838923,-0.411045094660265,0.1353058646456,-3.03789562807862,0.00238236452785502,0.484673446319149,"Purb"
"Ikzf1",302.098581244796,0.22929078352549,0.102891275943493,2.22847643226247,0.0258487612310956,0.999789643489582,"Ikzf1"
"Actr2",492.627954540229,-0.243699427595246,0.114239356750826,-2.13323529234144,0.0329054293484835,0.999789643489582,"Actr2"
"Sptbn1",30.9223078126557,1.25053086998532,0.310958431222993,4.02153710728154,5.78195971345044e-05,0.0281360363114816,"Sptbn1"
"Nsg2",8.73800966011307,1.32860680465353,0.522789295966497,2.54138103994133,0.0110415513042452,0.999789643489582,"Nsg2"
"Canx",895.301496808575,-0.199165030615281,0.0948509508147436,-2.09976841459689,0.0357492179975959,0.999789643489582,"Canx"
"Acsl6",5.2520054422336,1.61064724469223,0.693016701259992,2.32411028733343,0.020119583829693,0.999789643489582,"Acsl6"
"Alkbh5",84.6898107031002,-0.365666961643199,0.179130973553676,-2.04133854904566,0.0412171879105627,0.999789643489582,"Alkbh5"
"Rpl26",2470.06356999721,0.18221529032524,0.0893389296160103,2.03959562878606,0.0413906177914285,0.999789643489582,"Rpl26"
"Atp1b2",9.99975082638172,2.36625612276417,0.551243389565774,4.29257958925933,1.76609212921862e-05,0.0127002747314564,"Atp1b2"
"6330403K07Rik",3.33604968502397,2.95555437248218,1.00503436565347,2.94074956388232,0.00327419131513902,0.601905503433056,"6330403K07Rik"
"Aldoc",42.3264937866742,1.96731099298975,0.284705482102832,6.90998634258536,4.84700365993785e-12,8.84875102944246e-09,"Aldoc"
"Unc119",5.41087573508191,1.51261444622664,0.673226360649425,2.2468140504295,0.0246519134354587,0.999789643489582,"Unc119"
"Slc46a1",50.9017486992448,-0.454203244066457,0.212978970244196,-2.13262015280513,0.0329558987629579,0.999789643489582,"Slc46a1"
"Vtn",5.1699810559634,1.37818082892293,0.662410050124537,2.08055543339631,0.0374746167431921,0.999789643489582,"Vtn"
"Ccl12",87.8732372490609,-0.606557642897057,0.21803852130709,-2.7818829409633,0.00540445295406386,0.764245077991338,"Ccl12"
"Taf15",160.131165767968,-0.256602270358826,0.130081114005199,-1.97263278625189,0.0485374147948616,0.999789643489582,"Taf15"
"Ccl3",15.7228137239882,1.73566237986194,0.520271388523343,3.3360711700641,0.000849714078869029,0.226750313465937,"Ccl3"
"Epn3",2.77109397034147,2.77459882849745,1.07075865167965,2.59124577153317,0.00956291691455948,0.995084656298029,"Epn3"
"Itga3",1.37232014645349,3.60009774911437,1.47189957333518,2.44588544920691,0.0144496901834784,0.999789643489582,"Itga3"
"Scrn2",9.35316646604325,1.19529398010054,0.504513477872821,2.36920128504843,0.0178265487434984,0.999789643489582,"Scrn2"
"Ppp1r1b",16.2716654597646,0.80318569344732,0.379331284663594,2.11737266584699,0.0342282321560825,0.999789643489582,"Ppp1r1b"
"Gfap",6.08769442209392,1.78745178015397,0.656923538689372,2.72094342017355,0.00650959022006665,0.824683356669338,"Gfap"
"Ace",8.07321836318748,1.15161490507073,0.547668359280128,2.1027596090898,0.0354867884175845,0.999789643489582,"Ace"
"Ddx5",1551.83156047376,-0.204689201128693,0.0798477118543368,-2.56349488764437,0.0103624226956092,0.999789643489582,"Ddx5"
"Abca9",406.367652037025,-0.256475875928746,0.0993077210598506,-2.58263781699485,0.00980481930486936,0.999789643489582,"Abca9"
"Cd300a",193.572699416966,-0.305655379338243,0.121721606518266,-2.51110208024058,0.0120354888381329,0.999789643489582,"Cd300a"
"Ntsr2",6.86045838287529,2.80357237992157,0.672159402121911,4.17099332549852,3.03274746079797e-05,0.0179202881210366,"Ntsr2"
"Pdia6",483.774113865525,-0.222081266344684,0.107066343021424,-2.07423976646187,0.0380570487220048,0.999789643489582,"Pdia6"
"Adam17",213.353377254443,-0.257357396099127,0.115089116151878,-2.2361575508105,0.0253414527189104,0.999789643489582,"Adam17"
"Sostdc1",16.6697616373003,1.27693515147353,0.411005973969315,3.1068530200217,0.00189090387814983,0.434513953666513,"Sostdc1"
"Mgat2",135.089386073073,-0.288995495432178,0.139930687484573,-2.06527603506586,0.0388968897546912,0.999789643489582,"Mgat2"
"Fos",7.79877090036585,2.9365515955351,1.49463322186876,1.96473057909384,0.0494454287360521,0.999789643489582,"Fos"
"Irf2bpl",105.392379507435,-0.416439521059119,0.166040557919591,-2.50805903254547,0.0121396384280739,0.999789643489582,"Irf2bpl"
"Crip2",10.0286068678995,1.18119748867624,0.484588536969912,2.43752668204279,0.0147881228190194,0.999789643489582,"Crip2"
"Hist1h1e",43.1998270768283,-0.511781206751534,0.258246782599214,-1.98175249891028,0.0475069482529673,0.999789643489582,"Hist1h1e"
"Nrsn1",3.60899303766234,2.03447978995679,0.84498564235313,2.40770930058781,0.0160529576358735,0.999789643489582,"Nrsn1"
"Serpinb6a",15.4385826403377,0.829384435425686,0.382857532653122,2.16630042428113,0.0302882373264875,0.999789643489582,"Serpinb6a"
"Nrn1",4.44629766231066,1.58831770616791,0.744513531722295,2.13336311362083,0.0328949504984993,0.999789643489582,"Nrn1"
"Ssr1",221.538002878693,-0.339265753878291,0.130624371214675,-2.59726229281305,0.00939701366092557,0.990372843201173,"Ssr1"
"Id4",7.22703533260704,1.44377164060483,0.567443571528915,2.5443439895085,0.0109483206767401,0.999789643489582,"Id4"
"Ogn",1.41542871749242,3.2940273283438,1.49326701772819,2.20591983164218,0.027389613396485,0.999789643489582,"Ogn"
"Cxcl14",5.60309114556984,1.65523411110711,0.672829386885948,2.46010971483874,0.0138894548088206,0.999789643489582,"Cxcl14"
"Ntrk2",13.4605255774331,1.24245926182741,0.455829552739849,2.72571020101566,0.00641633064417721,0.824683356669338,"Ntrk2"
"Ctsl",1283.22922336552,-0.215176250378121,0.101120452586788,-2.12792016722277,0.0333437031853723,0.999789643489582,"Ctsl"
"Mef2c",1475.80521064394,-0.156301571907914,0.0676850882860772,-2.30924677600023,0.0209298912610951,0.999789643489582,"Mef2c"
"Mtx3",20.1076087712777,-0.673573617978194,0.322550835866408,-2.0882711903967,0.036773378706065,0.999789643489582,"Mtx3"
"Zbed3",26.1491624362368,-0.603398083174039,0.299949601473325,-2.01166489373615,0.0442552736673646,0.999789643489582,"Zbed3"
"Cd180",204.861820997555,-0.265733882879489,0.131094770516214,-2.02703648538462,0.0426586815162416,0.999789643489582,"Cd180"
"Gpx8",2.72692546943598,2.85501770955439,1.06806662412612,2.67307080388393,0.00751603849438664,0.892882615757608,"Gpx8"
"Gm3164",26.4106909819389,-0.849868656517311,0.30286520742404,-2.80609537076147,0.00501458480566764,0.747444194682623,"Gm3164"
"Fam107a",7.04997017503999,2.1610227153939,0.633896780506958,3.40910820475476,0.000651756227588526,0.196060123371858,"Fam107a"
"3830406C13Rik",32.937882138207,-0.651567393582237,0.279678519848342,-2.32970123674694,0.0198219471409546,0.999789643489582,"3830406C13Rik"
"Anxa11",17.7750655899752,0.748031330926699,0.359425956902,2.08118338857384,0.0374171234247615,0.999789643489582,"Anxa11"
"Tasor",134.343971649647,-0.301833280214932,0.146718146055596,-2.05723210338658,0.039663904859572,0.999789643489582,"Tasor"
"Cacna1d",61.3805869385761,-0.708252772625497,0.232466621098721,-3.0466858823776,0.00231379367032906,0.484270042615669,"Cacna1d"
"Otx2",7.48462827205972,1.62982215205654,0.618931788044992,2.63328234797025,0.00845640159924162,0.945345705807112,"Otx2"
"Ndrg2",39.2840144548452,1.61454513801633,0.25877084849968,6.23928524939056,4.39574770306385e-10,5.59443428824549e-07,"Ndrg2"
"Rpgrip1",34.8595191976954,-0.726713881292494,0.333629813757298,-2.17820425911081,0.0293908331327238,0.999789643489582,"Rpgrip1"
"Slc22a17",74.6320558872815,0.552457243060328,0.186197267383736,2.9670534418841,0.00300668692886758,0.558939721776564,"Slc22a17"
"Sdr39u1",1.63045435063236,2.7428332144394,1.34755845059629,2.03540945717472,0.0418096905448729,0.999789643489582,"Sdr39u1"
